,trainer/global_step,train_teacher_forcing_acc,_step,train_loss,_runtime,epoch,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_teacher_forcing_acc,interpolate_perplexity,extrapolate_perplexity,in_block_size,d_model,decoder_kwargs,symbol_retrieval_kwargs,out_dim,loss_ignore_idx,n_layers_enc,input_spec,abstractor_kwargs,symbol_retrieval,encoder_kwargs,group,output_spec,out_block_size,n_layers_dec,name
2158,210923,0.7285734415054321,63,0.07176585495471954,7164.330854415894,53,1722603644.2660775,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2159,214829,,64,,7318.612399101257,54,1722603798.5476222,0.1624956578016281,0.5189425349235535,0.1624956578016281,0.5189425349235535,4.322076320648193,4.322076320648193,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2160,214829,0.7310419678688049,65,0.07106265425682068,7318.61411190033,54,1722603798.549335,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2161,218735,0.7334229946136475,66,0.07030224055051804,7446.49889087677,55,1722603926.434114,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2162,222641,0.7362886667251587,67,0.06948448717594147,7573.891741275787,56,1722604053.8269644,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2163,226547,0.7384076714515686,68,0.06887567788362503,7701.789605617523,57,1722604181.7248287,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2164,230453,0.7416811585426331,69,0.06804952025413513,7829.132234573364,58,1722604309.0674577,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2165,234359,,70,,7983.628410577774,59,1722604463.5636337,0.16623210906982422,0.5182611346244812,0.16623210906982422,0.5182611346244812,4.470705509185791,4.470705509185791,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2166,234359,0.745140552520752,71,0.06706363707780838,7983.630131483078,59,1722604463.5653546,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2167,238265,0.7489349842071533,72,0.06593304127454758,8111.046487092972,60,1722604590.9817102,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2168,242171,0.7514777779579163,73,0.0651371031999588,8238.687119483948,61,1722604718.6223426,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2169,246077,0.7541718482971191,74,0.0642290711402893,8366.32724571228,62,1722604846.2624688,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2170,249983,0.7555935978889465,75,0.06385833770036697,8493.985550642014,63,1722604973.9207737,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2171,253889,,76,,8648.247475147247,64,1722605128.1826982,0.1735335737466812,0.5027838945388794,0.1735335737466812,0.5027838945388794,4.774421691894531,4.774421691894531,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2172,253889,0.7541586756706238,77,0.06437887996435165,8648.249228715897,64,1722605128.1844518,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2173,257795,0.7595845460891724,78,0.0626504048705101,8775.880184650421,65,1722605255.8154078,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2174,261701,0.7620521187782288,79,0.06190051510930061,8903.433652877808,66,1722605383.368876,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2175,265607,0.7637127041816711,80,0.0614502914249897,9030.800007343292,67,1722605510.7352304,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2176,269513,0.7657454609870911,81,0.06081901490688324,9158.153995752335,68,1722605638.0892189,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2177,273419,,82,,9312.116029977798,69,1722605792.051253,0.16823405027389526,0.5162497758865356,0.16823405027389526,0.5162497758865356,4.548672676086426,4.548672676086426,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2178,273419,0.7675225734710693,83,0.06028701737523079,9312.117738246918,69,1722605792.0529613,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2179,277325,0.7688360214233398,84,0.059946052730083466,9439.4750020504,70,1722605919.4102252,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2180,281231,0.7714260816574097,85,0.05920186638832092,9566.839784860611,71,1722606046.775008,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2181,285137,0.774576723575592,86,0.058275189250707626,9694.329822063446,72,1722606174.2650452,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2182,289043,0.7762331366539001,87,0.05776368826627731,9821.966507434845,73,1722606301.9017305,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2183,292949,,88,,9976.205330371857,74,1722606456.1405535,0.18292076885700226,0.4989124834537506,0.18292076885700226,0.4989124834537506,5.194361686706543,5.194361686706543,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2184,292949,0.7781500220298767,89,0.05728941410779953,9976.207030773163,74,1722606456.1422539,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2185,296855,0.7803886532783508,90,0.056600701063871384,10103.854239702225,75,1722606583.7894628,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2186,300761,0.7826447486877441,91,0.055945660918951035,10231.564361095428,76,1722606711.4995842,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2187,304667,0.7846682071685791,92,0.05536700412631035,10359.180599212646,77,1722606839.1158223,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2188,308573,0.7861055135726929,93,0.05493166670203209,10486.965764045715,78,1722606966.9009871,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2189,312479,,94,,10641.517164945602,79,1722607121.452388,0.18018151819705963,0.5036974549293518,0.18018151819705963,0.5036974549293518,5.063436031341553,5.063436031341553,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2190,312479,0.787678062915802,95,0.054466474801301956,10641.518910169601,79,1722607121.4541333,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2191,316385,0.7891224026679993,96,0.054072532802820206,10769.158764123917,80,1722607249.0939872,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2192,320291,0.7905174493789673,97,0.053701773285865784,10896.866501569748,81,1722607376.8017247,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2193,324197,0.7912352085113525,98,0.05348627641797066,11024.803548574448,82,1722607504.7387717,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2194,328103,0.7926881313323975,99,0.05305074155330658,11152.711845636368,83,1722607632.6470687,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2195,332009,,100,,11307.308170318604,84,1722607787.2433934,0.18307162821292877,0.49444565176963806,0.18307162821292877,0.49444565176963806,5.198461055755615,5.198461055755615,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2196,332009,0.7943048477172852,101,0.05259725823998451,11307.309867620468,84,1722607787.2450907,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2197,335915,0.7953314781188965,102,0.05232061818242073,11434.909293174744,85,1722607914.8445163,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2198,339821,0.7944822311401367,103,0.052654918283224106,11562.750812292099,86,1722608042.6860354,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2199,343727,0.796088457107544,104,0.05220118165016174,11690.658589363098,87,1722608170.5938125,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2200,347633,0.7981812357902527,105,0.05159585922956467,11818.541867256165,88,1722608298.4770904,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2201,351539,,106,,11972.792980670929,89,1722608452.7282038,0.18641434609889984,0.4951554834842682,0.18641434609889984,0.4951554834842682,5.362691402435303,5.362691402435303,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2202,351539,0.7987608313560486,107,0.05148840695619583,11972.794729232788,89,1722608452.7299523,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2203,355445,0.7995684146881104,108,0.051237743347883224,12100.41235256195,90,1722608580.3475757,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2204,359351,0.7997519969940186,109,0.0511748269200325,12227.996624469757,91,1722608707.9318476,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2205,363257,0.803131103515625,110,0.05012195184826851,12355.588797569275,92,1722608835.5240207,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2206,367163,0.8035575151443481,111,0.05009438842535019,12483.167530059814,93,1722608963.1027532,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2207,371069,,112,,12637.359414577484,94,1722609117.2946377,0.185801163315773,0.49450886249542236,0.185801163315773,0.49450886249542236,5.332136154174805,5.332136154174805,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2208,371069,0.8051049113273621,113,0.04967863857746124,12637.361145019531,94,1722609117.2963681,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2209,374975,0.8064931035041809,114,0.04919930547475815,12764.97053027153,95,1722609244.9057534,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2210,378881,0.8034921288490295,115,0.05019891634583473,12892.595099687576,96,1722609372.5303228,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2211,382787,0.8034639954566956,116,0.05018354207277298,13020.537339687347,97,1722609500.4725628,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2212,386693,0.8050533533096313,117,0.04974229633808136,13148.469462394714,98,1722609628.4046855,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2213,390599,,118,,13302.894254207611,99,1722609782.8294773,0.18508832156658173,0.4976113438606262,0.18508832156658173,0.4976113438606262,5.298209190368652,5.298209190368652,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2214,390599,0.808099091053009,119,0.04880600795149803,13302.89604139328,99,1722609782.8312645,,,,,,,161,128,,,85,,2,,,,,"Abstractor - L=2, d=128, h=8",,31,2,flowing-wood-4
2215,3905,0.5481790900230408,0,0.13817621767520905,186.02178263664246,0,1722594970.9437296,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2216,7811,0.5563821792602539,1,0.13016287982463837,364.74554777145386,1,1722595149.6674948,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2217,11717,0.5597965121269226,2,0.12857411801815033,543.4991011619568,2,1722595328.4210482,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2218,15623,0.5643688440322876,3,0.1265287697315216,722.2347221374512,3,1722595507.1566691,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2219,19529,,4,,937.942488193512,4,1722595722.8644352,0.16800758242607117,0.48650380969047546,0.16800758242607117,0.48650380969047546,4.541521072387695,4.541521072387695,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2220,19529,0.5718423128128052,5,0.12310507893562317,937.9448115825653,4,1722595722.8667586,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2221,23435,0.5783224105834961,6,0.12036938965320587,1116.9003059864044,5,1722595901.822253,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2222,27341,0.5828874707221985,7,0.11867354810237885,1295.8650331497192,6,1722596080.7869802,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2223,31247,0.5858973264694214,8,0.11757883429527283,1474.8797068595886,7,1722596259.8016539,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2224,35153,0.5883306264877319,9,0.116717629134655,1653.8389251232147,8,1722596438.7608721,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2225,39059,,10,,1869.6389558315277,9,1722596654.5609028,0.16284742951393127,0.49358949065208435,0.16284742951393127,0.49358949065208435,4.335227966308594,4.335227966308594,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2226,39059,0.5910949110984802,11,0.11575543135404587,1869.6412863731384,9,1722596654.5632334,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2227,42965,0.5932587385177612,12,0.11494604498147964,2048.3649439811707,10,1722596833.286891,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2228,46871,0.5950136184692383,13,0.11431003361940384,2227.0481219291687,11,1722597011.970069,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2229,50777,0.596323549747467,14,0.11395306140184402,2405.7652530670166,12,1722597190.6872,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2230,54683,0.5980035662651062,15,0.11338202655315399,2584.477975845337,13,1722597369.3999228,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2231,58589,,16,,2799.907321691513,14,1722597584.8292687,0.16116340458393097,0.4953420162200928,0.16116340458393097,0.4953420162200928,4.27006196975708,4.27006196975708,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2232,58589,0.5991977453231812,17,0.11293099820613861,2799.910006761551,14,1722597584.8319538,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2233,62495,0.6014190912246704,18,0.11210868507623672,2978.9181578159332,15,1722597763.8401048,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2234,66401,0.6027997732162476,19,0.11166619509458542,3157.922057390213,16,1722597942.8440044,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2235,70307,0.6044493317604065,20,0.1111842691898346,3336.9306886196136,17,1722598121.8526356,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2236,74213,0.6065864562988281,21,0.11045139282941818,3515.9325664043427,18,1722598300.8545134,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2237,78119,,22,,3731.6203529834747,19,1722598516.5423,0.1588197946548462,0.5005582571029663,0.1588197946548462,0.5005582571029663,4.180850505828857,4.180850505828857,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2238,78119,0.6087204813957214,23,0.10967963188886642,3731.6226348876953,19,1722598516.544582,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2239,82025,0.6106956601142883,24,0.10899818688631058,3910.437127351761,20,1722598695.3590744,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2240,85931,0.612289309501648,25,0.10846413671970367,4089.226427793503,21,1722598874.1483748,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2241,89837,0.6132295727729797,26,0.10807584971189499,4268.020788908005,22,1722599052.942736,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2242,93743,0.6149389743804932,27,0.10746832191944122,4446.840676307678,23,1722599231.7626233,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2243,97649,,28,,4662.228654623032,24,1722599447.1506016,0.1581943929195404,0.5033621788024902,0.1581943929195404,0.5033621788024902,4.15735387802124,4.15735387802124,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2244,97649,0.6169807314872742,29,0.10675743222236633,4662.23107790947,24,1722599447.153025,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2245,101555,0.618871808052063,30,0.1061054915189743,4840.978727579117,25,1722599625.9006746,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2246,105461,0.6190893650054932,31,0.10608909279108047,5019.717977523804,26,1722599804.6399245,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2247,109367,0.6255849599838257,32,0.10378805547952652,5198.472791671753,27,1722599983.3947387,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2248,113273,0.6287210583686829,33,0.10278358310461044,5377.2469227313995,28,1722600162.1688697,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2249,117179,,34,,5592.407841682434,29,1722600377.3297887,0.15510161221027374,0.5107212662696838,0.15510161221027374,0.5107212662696838,4.043259620666504,4.043259620666504,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2250,117179,0.6326053142547607,35,0.10151829570531845,5592.410146474838,29,1722600377.3320935,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2251,121085,0.637121319770813,36,0.10003679245710373,5771.272217035294,30,1722600556.194164,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2252,124991,0.6431283950805664,37,0.09815511852502823,5950.029798269272,31,1722600734.9517453,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2253,128897,0.6494130492210388,38,0.09591012448072433,6128.7683889865875,32,1722600913.690336,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2254,132803,0.6546754240989685,39,0.09400251507759094,6307.509712219238,33,1722601092.4316592,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2255,136709,,40,,6522.829871416092,34,1722601307.7518184,0.14820605516433716,0.5281649827957153,0.14820605516433716,0.5281649827957153,3.7998902797698975,3.7998902797698975,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2256,136709,0.6589768528938293,41,0.09255562722682953,6522.831961631775,34,1722601307.7539086,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2257,140615,0.6649116277694702,42,0.09045107662677765,6701.710320472717,35,1722601486.6322675,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2258,144521,0.6705112457275391,43,0.08860313892364502,6880.5968136787415,36,1722601665.5187607,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2259,148427,0.6761499643325806,44,0.08676289021968842,7059.471825838089,37,1722601844.3937728,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2260,152333,0.6811497807502747,45,0.0851413756608963,7238.345727920532,38,1722602023.267675,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2261,156239,,46,,7454.022642374039,39,1722602238.9445894,0.1386834681034088,0.5534261465072632,0.1386834681034088,0.5534261465072632,3.487578868865967,3.487578868865967,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2262,156239,0.6855412125587463,47,0.08368881791830063,7454.024921655655,39,1722602238.9468687,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2263,160145,0.685929000377655,48,0.08362489938735962,7632.796042919159,40,1722602417.71799,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2264,164051,0.6884755492210388,49,0.0828063040971756,7811.575580120087,41,1722602596.4975271,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2265,167957,0.6968634128570557,50,0.07996752113103867,7990.36402630806,42,1722602775.2859733,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2266,171863,0.7005085349082947,51,0.07883227616548538,8169.106697559357,43,1722602954.0286446,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2267,175769,,52,,8384.6512966156,44,1722603169.5732436,0.13546036183834076,0.5649099946022034,0.13546036183834076,0.5649099946022034,3.388023853302002,3.388023853302002,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2268,175769,0.7029343247413635,53,0.07799505442380905,8384.653504133224,44,1722603169.5754511,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2269,179675,0.7060636281967163,54,0.07690463960170746,8563.637287855148,45,1722603348.5592349,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2270,183581,0.7086005210876465,55,0.07601109892129898,8742.645624637604,46,1722603527.5675716,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
2271,187487,0.7115230560302734,56,0.0749468207359314,8921.638594865799,47,1722603706.5605419,,,,,,,161,128,,,85,,1,,,,,"Abstractor - L=1, d=128, h=8",,31,1,copper-lake-3
