,_step,train_loss,epoch,_runtime,_timestamp,interpolate_loss,trainer/global_step,extrapolate_teacher_forcing_acc,train_teacher_forcing_acc,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
7447,47,0.577524721622467,39,12916.217316389084,1715119448.3353374,,156239,,0.7963829636573792,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7448,48,0.5757906436920166,40,13226.055542469025,1715119758.1735635,,160145,,0.79694002866745,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7449,49,0.574168860912323,41,13535.90631055832,1715120068.0243316,,164051,,0.79735267162323,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7450,50,0.5727524161338806,42,13845.760306596756,1715120377.8783276,,167957,,0.797761857509613,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7451,51,0.5715444087982178,43,14155.706013441086,1715120687.8240345,,171863,,0.798222541809082,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7452,52,,44,14530.36512351036,1715121062.4831445,0.6629469394683838,175769,0.7630912661552429,,0.7630912661552429,0.6629469394683838,1.940674066543579,1.940674066543579,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7453,53,0.5701690316200256,44,14530.367166519165,1715121062.4851875,,175769,,0.7986139059066772,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7454,54,0.568956196308136,45,14840.159852027893,1715121372.277873,,179675,,0.7989599704742432,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7455,55,0.5675455331802368,46,15150.01020359993,1715121682.1282246,,183581,,0.7993440628051758,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7456,56,0.5662974119186401,47,15459.888730764389,1715121992.0067518,,187487,,0.7997366189956665,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7457,57,0.5652457475662231,48,15769.704008340836,1715122301.8220294,,191393,,0.8000044226646423,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7458,58,,49,16144.216628074646,1715122676.334649,0.657200276851654,195299,0.7645303606987,,0.7645303606987,0.657200276851654,1.9295562505722046,1.9295562505722046,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7459,59,0.5640523433685303,49,16144.218851327896,1715122676.3368723,,195299,,0.8003415465354919,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7460,60,0.563279390335083,50,16453.979688882828,1715122986.09771,,199205,,0.8006460070610046,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7461,61,0.5622298717498779,51,16763.7873442173,1715123295.9053652,,203111,,0.8009233474731445,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7462,62,0.560705304145813,52,17073.559666872025,1715123605.677688,,207017,,0.8013597726821899,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7463,63,0.5595629811286926,53,17383.357532978058,1715123915.475554,,210923,,0.8016887307167053,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7464,64,,54,17757.880341768265,1715124289.9983628,0.6496376991271973,214829,0.767095685005188,,0.767095685005188,0.6496376991271973,1.9150173664093018,1.9150173664093018,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7465,65,0.5582340955734253,54,17757.882496595383,1715124290.0005176,,214829,,0.8020780086517334,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7466,66,0.5573107600212097,55,18067.64919090271,1715124599.767212,,218735,,0.8023536205291748,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7467,67,0.5562279224395752,56,18377.449873685837,1715124909.5678947,,222641,,0.8027164340019226,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7468,68,0.5552675724029541,57,18687.218322515488,1715125219.3363435,,226547,,0.8030096292495728,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7469,69,0.5542621612548828,58,18996.97407770157,1715125529.0920987,,230453,,0.8032296299934387,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7470,70,,59,19371.54252910614,1715125903.66055,0.6449828147888184,234359,0.7684930562973022,,0.7684930562973022,0.6449828147888184,1.9061259031295776,1.9061259031295776,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7471,71,0.5533198714256287,59,19371.544654369354,1715125903.6626754,,234359,,0.8035684823989868,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7472,72,0.5524947643280029,60,19681.335016965866,1715126213.453038,,238265,,0.8037617802619934,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7473,73,0.5514023900032043,61,19991.18749022484,1715126523.3055112,,242171,,0.8040288090705872,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7474,74,0.550390362739563,62,20301.000358343124,1715126833.1183794,,246077,,0.8044209480285645,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7475,75,0.5495411157608032,63,20610.83265209198,1715127142.950673,,249983,,0.8046463131904602,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7476,76,,64,20985.384002685547,1715127517.5020237,0.6397741436958313,253889,0.7698275446891785,,0.7698275446891785,0.6397741436958313,1.8962218761444092,1.8962218761444092,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7477,77,0.5489375591278076,64,20985.386214017868,1715127517.504235,,253889,,0.8048607707023621,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7478,78,0.5480395555496216,65,21295.231142520905,1715127827.3491635,,257795,,0.8050023317337036,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7479,79,0.5475754141807556,66,21605.08131670952,1715128137.1993377,,261701,,0.8052518367767334,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7480,80,0.5470725297927856,67,21914.90505862236,1715128447.0230796,,265607,,0.805385410785675,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7481,81,0.5463656783103943,68,22224.806266784668,1715128756.9242878,,269513,,0.8055726289749146,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7482,82,,69,22599.397787570953,1715129131.5158086,0.6380394697189331,273419,0.7702150940895081,,0.7702150940895081,0.6380394697189331,1.892936110496521,1.892936110496521,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7483,83,0.5458878874778748,69,22599.40023612976,1715129131.5182571,,273419,,0.8056188821792603,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7484,84,0.5451917052268982,70,22909.202117443085,1715129441.3201385,,277325,,0.8058889508247375,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7485,85,0.5441353917121887,71,23219.089227199554,1715129751.2072482,,281231,,0.8062129020690918,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7486,86,0.543476402759552,72,23528.922174215317,1715130061.0401952,,285137,,0.8064066767692566,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7487,87,0.5427436232566833,73,23838.783143281937,1715130370.9011643,,289043,,0.8066907525062561,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7488,88,,74,24213.32305407524,1715130745.441075,0.6342474222183228,292949,0.7714428901672363,,0.7714428901672363,0.6342474222183228,1.8857674598693848,1.8857674598693848,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7489,89,0.5422568321228027,74,24213.325259923935,1715130745.443281,,292949,,0.8068119287490845,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7490,90,0.5414666533470154,75,24523.176126241684,1715131055.2941473,,296855,,0.8070329427719116,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7491,91,0.5409675240516663,76,24833.038015127182,1715131365.1560361,,300761,,0.807144820690155,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7492,92,0.5404849648475647,77,25142.879477500916,1715131674.9974985,,304667,,0.8072506785392761,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7493,93,0.53958660364151,78,25452.82373857498,1715131984.9417596,,308573,,0.8075709939002991,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7494,94,,79,25827.463312864304,1715132359.5813339,0.6301521062850952,312479,0.7727610468864441,,0.7727610468864441,0.6301521062850952,1.8780641555786133,1.8780641555786133,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7495,95,0.5389609932899475,79,25827.465404748917,1715132359.5834258,,312479,,0.8077618479728699,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7496,96,0.538487434387207,80,26137.30721473694,1715132669.4252357,,316385,,0.8079357147216797,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7497,97,0.5377764701843262,81,26447.166512966156,1715132979.284534,,320291,,0.8081281781196594,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7498,98,0.5366477966308594,82,26757.081000328064,1715133289.1990213,,324197,,0.8084452748298645,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7499,99,0.5355321764945984,83,27066.951170921326,1715133599.069192,,328103,,0.8088245987892151,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7500,100,,84,27441.614545106888,1715133973.732566,0.6264203786849976,332009,0.7737559676170349,,0.7737559676170349,0.6264203786849976,1.87107253074646,1.87107253074646,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7501,101,0.534699559211731,84,27441.616629600525,1715133973.7346506,,332009,,0.8091403245925903,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7502,102,0.5341123938560486,85,27751.48170375824,1715134283.5997248,,335915,,0.8094115853309631,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7503,103,0.5340473651885986,86,28061.400099039078,1715134593.51812,,339821,,0.809395432472229,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7504,104,0.532935380935669,87,28371.266431570053,1715134903.3844526,,343727,,0.8097869157791138,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7505,105,0.5320885181427002,88,28681.092542886734,1715135213.210564,,347633,,0.8099666237831116,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7506,106,,89,29055.710808753967,1715135587.8288298,0.6216390132904053,351539,0.7751408815383911,,0.7751408815383911,0.6216390132904053,1.8621463775634766,1.8621463775634766,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7507,107,0.5313171148300171,89,29055.713096618652,1715135587.8311176,,351539,,0.8102591633796692,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7508,108,0.5307287573814392,90,29365.58115553856,1715135897.6991765,,355445,,0.8103935718536377,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7509,109,0.5299209356307983,91,29675.469428300858,1715136207.5874493,,359351,,0.8106871843338013,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7510,110,0.529564619064331,92,29985.357239484787,1715136517.4752605,,363257,,0.8108373284339905,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7511,111,0.5287035703659058,93,30295.16450381279,1715136827.2825248,,367163,,0.8111332058906555,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7512,112,,94,30669.724110603333,1715137201.8421316,0.6186534762382507,371069,0.7761698961257935,,0.7761698961257935,0.6186534762382507,1.8565984964370728,1.8565984964370728,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7513,113,0.5282453298568726,94,30669.7268242836,1715137201.8448453,,371069,,0.8112297058105469,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7514,114,0.5277409553527832,95,30979.60721206665,1715137511.725233,,374975,,0.8114279508590698,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7515,115,0.5272752642631531,96,31289.482066631317,1715137821.6000876,,378881,,0.8115635514259338,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7516,116,0.5265690088272095,97,31599.384806871414,1715138131.502828,,382787,,0.8118358850479126,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7517,117,0.5261690020561218,98,31909.2701253891,1715138441.3881464,,386693,,0.8118996620178223,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7518,118,,99,32283.821227550507,1715138815.9392486,0.6161491274833679,390599,0.7768827080726624,,0.7768827080726624,0.6161491274833679,1.8519539833068848,1.8519539833068848,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7519,119,0.5254348516464233,99,32283.82349729538,1715138815.9415183,,390599,,0.8121326565742493,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7520,0,0.9510294795036316,0,303.0861051082611,1715075813.355909,,3905,,0.6782898902893066,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,fresh-rain-64
7521,1,0.8267408609390259,1,601.0863213539124,1715076111.3561254,,7811,,0.7194634079933167,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,fresh-rain-64
