group,name,_runtime,test/loss_hexos,test/acc_in_distribution,_timestamp,test/acc_hexos,_step,_wandb,test/acc_stripes,test/loss_in_distribution,test/loss_stripes,d_model,n_layers,symbol_retrieval,n_heads_rca,n_heads_sa,rca_type,rca_kwargs.symmetric_rels,n_heads,task,train_size,model_name
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_58_14,71.44133257865906,2.772017240524292,0.5486999750137329,1715302765.769497,0.5349000096321106,0.0,{'runtime': 70},0.5199000239372253,2.8555707931518555,3.830777645111084,128,2,,,,,,2.0,xoccurs,1500,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_57_56,65.72647190093994,1.4022798538208008,0.77920001745224,1715302742.495138,0.7600200176239014,0.0,{'runtime': 64},0.7526199817657471,1.3802461624145508,1.333897352218628,128,2,,,,,,2.0,1task_between,1000,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=250__2024_05_09_20_57_54,63.29452443122864,2.851494789123535,0.6693000197410583,1715302737.3476083,0.6557000279426575,0.0,{'runtime': 61},0.613099992275238,2.8352789878845215,3.3985109329223633,128,2,,,,,,2.0,same,250,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_57_44,100.00209021568298,1.162472367286682,0.9071999788284302,1715302765.0076685,0.8701500296592712,0.0,{'runtime': 98},0.890500009059906,0.7981457710266113,0.5531816482543945,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_57_22,95.9013283252716,1.679669976234436,0.8115000128746033,1715302738.051721,0.7565500140190125,0.0,{'runtime': 94},0.6732500195503235,1.147741436958313,2.3761942386627197,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=250__2024_05_09_20_57_12,64.45918989181519,4.993488788604736,0.5313000082969666,1715302696.695892,0.526449978351593,0.0,{'runtime': 62},0.5321000218391418,4.553741931915283,4.035459041595459,128,2,,,,,,2.0,occurs,250,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_09_20_57_11,125.80673336982728,1.27647864818573,0.8822000026702881,1715302757.0066965,0.8427500128746033,0.0,{'runtime': 123},0.7209500074386597,0.7159232497215271,3.043109893798828,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,12500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_57_09,86.29197144508362,0.8751950263977051,0.9158999919891356,1715302716.2535694,0.8715500235557556,0.0,{'runtime': 84},0.7986000180244446,0.5196413397789001,1.228033185005188,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1250__2024_05_09_20_57_02,68.97956252098083,2.9028191566467285,0.5523999929428101,1715302691.1082425,0.5372999906539917,0.0,{'runtime': 67},0.5491999983787537,2.7415781021118164,2.908958673477173,128,2,,,,,,2.0,xoccurs,1250,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_20_56_47,86.12971925735474,0.6963200569152832,0.9248999953269958,1715302695.1728733,0.8996000289916992,0.0,{'runtime': 85},0.8979799747467041,0.5186019539833069,0.5388568639755249,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=750__2024_05_09_20_56_45,67.32642221450806,1.3723875284194946,0.7674000263214111,1715302672.8290062,0.7575399875640869,0.0,{'runtime': 65},0.7263200283050537,1.344215989112854,1.3354166746139526,128,2,,,,,,2.0,1task_between,750,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_56_39,69.66201138496399,0.7488933801651001,0.9314000010490416,1715302669.4184885,0.9042999744415284,0.0,{'runtime': 68},0.8730000257492065,0.4619722068309784,0.9920359253883362,128,2,,,,,,2.0,same,2500,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_55_59,101.95562434196472,0.6213182806968689,0.9038000106811525,1715302661.4929645,0.8825500011444092,0.0,{'runtime': 100},0.8040500283241272,0.4764705002307892,0.9091954231262208,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_55_55,71.23625922203064,0.3931717276573181,0.9627000093460084,1715302627.1480153,0.9423999786376952,0.0,{'runtime': 69},0.8532000184059143,0.2184837907552719,1.0894283056259155,128,2,,,,,,2.0,occurs,2500,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_55_49,67.44181847572327,3.1857974529266357,0.5472000241279602,1715302617.2229254,0.5382000207901001,0.0,{'runtime': 66},0.5219500064849854,3.009267807006836,3.629950046539306,128,2,,,,,,2.0,xoccurs,1000,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_55_42,94.64460778236388,2.4563825130462646,0.6101999878883362,1715302637.2378857,0.5914999842643738,0.0,{'runtime': 93},0.580299973487854,2.2088000774383545,2.367340326309204,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_55_39,86.8333330154419,0.700882613658905,0.920199990272522,1715302626.602676,0.8722000122070312,0.0,{'runtime': 85},0.7667999863624573,0.4063672423362732,0.9979937672615052,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=500__2024_05_09_20_55_33,66.9020824432373,2.9993972778320312,0.625,1715302600.4180803,0.6170200109481812,0.0,{'runtime': 65},0.6448400020599365,3.1584768295288086,2.3730647563934326,128,2,,,,,,2.0,1task_between,500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2250__2024_05_09_20_55_25,69.45937037467957,0.39473530650138855,0.9541000127792358,1715302594.7004523,0.9322999715805054,0.0,{'runtime': 68},0.8902999758720398,0.24698244035243988,0.6823334693908691,128,2,,,,,,2.0,same,2250,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_55_17,85.68177938461304,0.6588019728660583,0.9287999868392944,1715302603.3631637,0.8971800208091736,0.0,{'runtime': 84},0.8710200190544128,0.5190353989601135,0.5113991498947144,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=10000__2024_05_09_20_55_13,113.82619190216064,2.2797164916992188,0.5422000288963318,1715302627.4571228,0.5178499817848206,0.0,{'runtime': 112},0.515500009059906,2.0175764560699463,2.39406156539917,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,10000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=2250__2024_05_09_20_54_39,71.48566055297852,0.9671134948730468,0.8241999745368958,1715302551.2328424,0.7948499917984009,0.0,{'runtime': 70},0.7458000183105469,0.7457970976829529,1.3978843688964844,128,2,,,,,,2.0,occurs,2250,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=750__2024_05_09_20_54_39,66.7752456665039,3.626481533050537,0.5257999897003174,1715302546.4021738,0.5149999856948853,0.0,{'runtime': 65},0.5011500120162964,3.784062385559082,3.805389404296875,128,2,,,,,,2.0,xoccurs,750,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=250__2024_05_09_20_54_16,72.07564854621887,3.675400257110596,0.6133999824523926,1715302528.9690034,0.594760000705719,0.0,{'runtime': 67},0.590399980545044,3.5495238304138184,2.585298538208008,128,2,,,,,,2.0,1task_between,250,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_54_14,100.1110053062439,0.9817752838134766,0.8852999806404114,1715302555.1534705,0.8461499810218811,0.0,{'runtime': 98},0.8055999875068665,0.6574039459228516,0.9164101481437684,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_54_12,68.51041316986084,0.717319905757904,0.9344000220298768,1715302521.1858182,0.9100499749183656,0.0,{'runtime': 67},0.8779500126838684,0.5082983374595642,1.0045863389968872,128,2,,,,,,2.0,same,2000,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_54_09,85.94858837127686,1.7583470344543457,0.8921999931335449,1715302535.0640094,0.8255500197410583,0.0,{'runtime': 84},0.7361500263214111,0.9588756561279296,2.3696696758270264,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_54_04,93.15050888061523,2.912672758102417,0.6047999858856201,1715302537.6235478,0.5728999972343445,0.0,{'runtime': 91},0.5863999724388123,2.721604108810425,2.5427911281585693,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_53_47,85.53398180007935,1.293199896812439,0.8822000026702881,1715302512.8206928,0.850600004196167,0.0,{'runtime': 84},0.7859399914741516,0.966012477874756,1.5141464471817017,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=500__2024_05_09_20_53_30,64.75961303710938,2.843766689300537,0.5268999934196472,1715302475.954325,0.5181499719619751,0.0,{'runtime': 63},0.5231500267982483,2.9872889518737793,2.501425504684448,128,2,,,,,,2.0,xoccurs,500,sa=2; d=128; L=2
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_53_18,76.48396015167236,1.164250373840332,0.7928000092506409,1715302474.817429,0.7672500014305115,0.0,{'runtime': 75},0.6901999711990356,0.92676043510437,1.908982276916504,128,2,,,,,,2.0,occurs,2000,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_52_55,70.1087954044342,0.5546501278877258,0.9205999970436096,1715302453.5626674,0.9048200249671936,0.0,{'runtime': 69},0.9009199738502502,0.4321019947528839,0.5757095813751221,128,2,,,,,,2.0,1task_between,2500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_53_00,68.26547741889954,0.3655480444431305,0.9419999718666076,1715302448.8124645,0.9328500032424928,0.0,{'runtime': 67},0.9509000182151794,0.2999808192253113,0.25804296135902405,128,2,,,,,,2.0,same,1750,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=20000__2024_05_09_20_52_43,144.8000192642212,1.09486985206604,0.7365999817848206,1715302508.7049313,0.7039999961853027,0.0,{'runtime': 143},0.5960500240325928,0.8107341527938843,2.1478278636932373,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,20000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_52_37,88.17023205757141,1.0562325716018677,0.8686000108718872,1715302445.309236,0.8299499750137329,0.0,{'runtime': 86},0.7517499923706055,0.8481399416923523,1.2625610828399658,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_52_32,98.3068733215332,1.0544297695159912,0.8120999932289124,1715302451.1606712,0.8199499845504761,0.0,{'runtime': 97},0.8389000296592712,1.0392509698867798,0.6354362964630127,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_52_18,102.85504460334778,3.096808910369873,0.578000009059906,1715302441.1727965,0.5582500100135803,0.0,{'runtime': 94},0.5601500272750854,3.02079701423645,3.2684006690979004,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=250__2024_05_09_20_52_19,66.86442470550537,5.821082592010498,0.5194000005722046,1715302406.5947447,0.5153999924659729,0.0,{'runtime': 64},0.5008500218391418,4.868595123291016,11.390423774719238,128,2,,,,,,2.0,xoccurs,250,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_52_19,84.55026721954346,1.5212637186050415,0.892300009727478,1715302423.7375083,0.8554999828338623,0.0,{'runtime': 83},0.8240000009536743,1.0419175624847412,1.1056926250457764,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_51_57,76.54750108718872,1.337011218070984,0.8040000200271606,1715302393.709814,0.746649980545044,0.0,{'runtime': 72},0.6861500144004822,0.9329527616500854,1.5650906562805176,128,2,,,,,,2.0,occurs,1750,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_51_49,67.43388438224792,0.3893055319786072,0.927299976348877,1715302377.4189973,0.916949987411499,0.0,{'runtime': 65},0.9273499846458436,0.3457726836204529,0.3482157289981842,128,2,,,,,,2.0,same,1500,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=2250__2024_05_09_20_51_40,69.9857108592987,0.6244765520095825,0.8842999935150146,1715302370.297113,0.868939995765686,0.0,{'runtime': 68},0.8617600202560425,0.5497162342071533,0.673367440700531,128,2,,,,,,2.0,1task_between,2250,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=20000__2024_05_09_20_51_12,111.98451828956604,1.6620466709136963,0.5526999831199646,1715302384.359023,0.5166500210762024,0.0,{'runtime': 104},0.5116999745368958,1.4582594633102417,1.7652881145477295,128,2,,,,,,2.0,1task_match_patt,20000,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_20_51_00,92.71597480773926,1.5735831260681152,0.7802000045776367,1715302353.3549778,0.7459999918937683,0.0,{'runtime': 86},0.6332499980926514,1.331122636795044,2.6184260845184326,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_50_58,75.99631071090698,1.8819500207901,0.6651999950408936,1715302334.5905027,0.6399499773979187,0.0,{'runtime': 69},0.6222000122070312,1.763089895248413,2.1029715538024902,128,2,,,,,,2.0,xoccurs,2500,sa=2; d=128; L=2
